time_step,topology,seed,load_scale,method,scenario,failed_link,commodity_rank,source,destination,disrupted_amount,demand_value,commodity_disruption_ratio
24,sample_backbone,7,0.8,moving_average,random_failure_fixed,1 -> 3 & 3 -> 1,5,0,5,2.1098709,3.9058259814012994,0.5401855868763099
24,sample_backbone,7,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,4.4942851,5.520083699190058,0.8141697381616568
24,sample_backbone,7,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,4.3220077,4.322007698681893,1.0000000003049758
24,sample_backbone,7,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,5,0,3.8575953,4.161506888894446,0.9269707831782097
24,sample_backbone,7,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,5,3.8082967,3.8082966530935938,1.0000000123168993
24,sample_backbone,7,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,2.9479629,2.9479628946587226,1.0000000018118536
24,sample_backbone,7,0.8,linear_autoregressive,random_failure_fixed,1 -> 3 & 3 -> 1,1,1,3,4.2174684,4.217468372298148,1.0000000065683603
24,sample_backbone,7,0.8,linear_autoregressive,random_failure_fixed,1 -> 3 & 3 -> 1,2,1,5,3.9599481,3.9599481410839013,0.9999999896251416
24,sample_backbone,7,0.8,linear_autoregressive,random_failure_fixed,1 -> 3 & 3 -> 1,3,5,1,2.8112134,2.8112133500428875,1.0000000177706585
24,sample_backbone,7,0.8,linear_autoregressive,random_failure_fixed,1 -> 3 & 3 -> 1,4,3,1,2.7172263,5.057121336338337,0.537306922116968
