time_step,topology,seed,load_scale,method,scenario,failed_link,commodity_rank,source,destination,path_rank,path_flow,path_nodes,path_edges,contains_failed_link
29,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,0,1,1.2218313,3 | 1 | 0,3->1 | 1->0,0
29,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,0,2,5.4460904,3 | 2 | 0,3->2 | 2->0,1
29,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,4 -> 5 & 5 -> 4,1,5,4,1,6.2478984,5 | 4,5->4,1
29,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,4 -> 5 & 5 -> 4,2,4,5,1,5.8592265,4 | 5,4->5,1
29,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,4 -> 5 & 5 -> 4,3,2,5,1,3.3268204,2 | 3 | 5,2->3 | 3->5,0
29,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,4 -> 5 & 5 -> 4,3,2,5,2,3.4261441,2 | 4 | 5,2->4 | 4->5,1
29,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,7.7421142,2 | 3 | 5,2->3 | 3->5,1
29,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,1,0.13591498,3 | 1 | 0,3->1 | 1->0,0
29,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,2,6.283851,3 | 2 | 0,3->2 | 2->0,1
29,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,5.9860409,2 | 3,2->3,1
29,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,5.7201358,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
29,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,5.0689486,0 | 2 | 3,0->2 | 2->3,1
29,sample_backbone,7,1.2,moving_average,random_failure_fixed,4 -> 5 & 5 -> 4,1,5,4,1,6.696446,5 | 4,5->4,1
29,sample_backbone,7,1.2,moving_average,random_failure_fixed,4 -> 5 & 5 -> 4,2,4,5,1,5.9589532,4 | 5,4->5,1
29,sample_backbone,7,1.2,moving_average,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,1,3.9545706,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,0
29,sample_backbone,7,1.2,moving_average,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,2,0.16223069999999984,0 | 1 | 3 | 4 | 5,0->1 | 1->3 | 3->4 | 4->5,1
29,sample_backbone,7,1.2,moving_average,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,3,3.3222668,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,1
29,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,5.9627038,2 | 3 | 5,2->3 | 3->5,1
29,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,1,0.26550247,3 | 1 | 0,3->1 | 1->0,0
29,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,2,4.4263607,3 | 2 | 0,3->2 | 2->0,1
29,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,4.2890471,2 | 3,2->3,1
29,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.2197451,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
29,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.8825441,0 | 2 | 3,0->2 | 2->3,1
29,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,4 -> 5 & 5 -> 4,1,5,4,1,5.2262645,5 | 4,5->4,1
29,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,4 -> 5 & 5 -> 4,2,4,5,1,3.4412975,4 | 5,4->5,1
29,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,1,2.1943871,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,0
29,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,2,1.8115239,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,0
29,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,3,1.4036851,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,1
29,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.0496802,2 | 3 | 5,2->3 | 3->5,1
29,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,4.7191381,2 | 3,2->3,1
29,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.12165963,3 | 1 | 0,3->1 | 1->0,0
29,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,4.6681696,3 | 2 | 0,3->2 | 2->0,1
29,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.3181376,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
29,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.8079822,0 | 2 | 3,0->2 | 2->3,1
29,sample_backbone,7,1.2,lstm,random_failure_fixed,4 -> 5 & 5 -> 4,1,5,4,1,4.9524784,5 | 4,5->4,1
29,sample_backbone,7,1.2,lstm,random_failure_fixed,4 -> 5 & 5 -> 4,2,4,5,1,4.3891506,4 | 5,4->5,1
29,sample_backbone,7,1.2,lstm,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,1,2.8055979,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,0
29,sample_backbone,7,1.2,lstm,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,2,0.09135440000000017,0 | 1 | 3 | 4 | 5,0->1 | 1->3 | 3->4 | 4->5,1
29,sample_backbone,7,1.2,lstm,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,3,2.7180774999999997,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,1
29,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,5.8576016,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
29,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,1.0669389,2 | 4,2->4,0
29,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,5.3644237,2 | 3 | 4,2->3 | 3->4,1
29,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,4.8991861,2 | 3,2->3,1
29,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.5118742,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
29,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,1,3.5619247,3 | 2,3->2,1
29,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,4 -> 5 & 5 -> 4,1,5,4,1,5.1725988,5 | 4,5->4,1
29,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,4 -> 5 & 5 -> 4,2,4,5,1,4.5728083,4 | 5,4->5,1
29,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,4 -> 5 & 5 -> 4,3,2,5,1,3.5049574,2 | 3 | 5,2->3 | 3->5,0
29,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,4 -> 5 & 5 -> 4,3,2,5,2,2.9354503,2 | 4 | 5,2->4 | 4->5,1
29,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.1922169,2 | 3 | 5,2->3 | 3->5,1
29,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,4.8324075,2 | 3,2->3,1
29,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.18006051,3 | 1 | 0,3->1 | 1->0,0
29,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,4.7310356,3 | 2 | 0,3->2 | 2->0,1
29,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.4755297,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
29,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.849282,0 | 2 | 3,0->2 | 2->3,1
29,sample_backbone,7,1.2,transformer,random_failure_fixed,4 -> 5 & 5 -> 4,1,5,4,1,5.1793284,5 | 4,5->4,1
29,sample_backbone,7,1.2,transformer,random_failure_fixed,4 -> 5 & 5 -> 4,2,4,5,1,4.5665269,4 | 5,4->5,1
29,sample_backbone,7,1.2,transformer,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,1,3.0260211,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,0
29,sample_backbone,7,1.2,transformer,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,2,0.15256479999999994,0 | 1 | 3 | 4 | 5,0->1 | 1->3 | 3->4 | 4->5,1
29,sample_backbone,7,1.2,transformer,random_failure_fixed,4 -> 5 & 5 -> 4,3,0,5,3,2.770795,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,1
30,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,5.728412,2 | 3 | 5,2->3 | 3->5,1
30,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,5,0,1,5.4011793,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
30,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,4.8259691,2 | 3,2->3,1
30,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,1,0.14393664,3 | 1 | 0,3->1 | 1->0,0
30,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,2,4.5571011,3 | 2 | 0,3->2 | 2->0,1
30,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.8338183,0 | 2 | 3,0->2 | 2->3,1
30,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,6.4167822,0 | 1,0->1,1
30,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,1,2.924047,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,1
30,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,2,0.7521925,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,0
30,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,3,2.5263737,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,0
30,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1,2.8232672,1 | 0,1->0,1
30,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,0,4,1,3.2801091,0 | 2 | 4,0->2 | 2->4,0
30,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,0,4,2,0.76732335,0 | 1 | 2 | 4,0->1 | 1->2 | 2->4,1
30,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,5,3,0,1,0.14393664,3 | 1 | 0,3->1 | 1->0,1
30,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,5,3,0,2,4.5571011,3 | 2 | 0,3->2 | 2->0,0
30,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,6.2026132,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
30,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,1.0721069,2 | 4,2->4,0
30,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,5.916147,2 | 3 | 4,2->3 | 3->4,1
30,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,5,0,1,5.4011793,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
30,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,3,1,4.8259691,2 | 3,2->3,1
30,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,0,1,1.0486192,3 | 1 | 0,3->1 | 1->0,0
30,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,0,2,3.6524186,3 | 2 | 0,3->2 | 2->0,1
30,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,6.4167822,0 | 1,0->1,1
30,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,3,1,2.924047,0 | 1 | 3,0->1 | 1->3,1
30,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,3,2,0.90977132,0 | 2 | 3,0->2 | 2->3,0
30,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1,2.8232672,1 | 0,1->0,1
30,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,1,1.0486192,3 | 1 | 0,3->1 | 1->0,1
30,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,2,3.6524186,3 | 2 | 0,3->2 | 2->0,0
30,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,5,0,2,1,5.217491,0 | 2,0->2,0
30,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,5,0,2,2,0.76732335,0 | 1 | 2,0->1 | 1->2,1
30,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,7.8580777,2 | 3 | 5,2->3 | 3->5,1
30,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,1,0.14534911,3 | 1 | 0,3->1 | 1->0,0
30,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,2,6.2934587,3 | 2 | 0,3->2 | 2->0,1
30,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,6.0307587,2 | 3,2->3,1
30,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,5.8804275,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
30,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,5.1482962,0 | 2 | 3,0->2 | 2->3,1
30,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,7.5549513,0 | 1,0->1,1
30,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,1,4.0414159,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,1
30,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,2,0.09855280000000022,0 | 1 | 3 | 4 | 5,0->1 | 1->3 | 3->4 | 4->5,1
30,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,3,3.3600179999999997,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,0
30,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1,3.3804923,1 | 0,1->0,1
30,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,4,0,4,1,4.6239221,0 | 2 | 4,0->2 | 2->4,0
30,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,4,0,4,2,0.23050890000000024,0 | 1 | 2 | 4,0->1 | 1->2 | 2->4,1
30,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,5,3,0,1,0.14534911,3 | 1 | 0,3->1 | 1->0,1
30,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,5,3,0,2,6.2934587,3 | 2 | 0,3->2 | 2->0,0
30,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,7.5198314,2 | 3 | 5,2->3 | 3->5,1
30,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,3,1,5.6384221,0 | 2 | 3,0->2 | 2->3,1
30,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.17171815,3 | 1 | 0,3->1 | 1->0,0
30,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,5.3929364,3 | 2 | 0,3->2 | 2->0,1
30,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,3,1,5.2127948,2 | 3,2->3,1
30,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,1,4.6759247,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
30,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,6.7842829,0 | 1,0->1,1
30,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,2,1,0,1,3.1588119,1 | 0,1->0,1
30,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,3,0,5,1,2.6582953,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,1
30,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,3,0,5,2,1.2338653000000002,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,0
30,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,3,0,5,3,1.3864178999999996,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,0
30,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,1,0.17171815,3 | 1 | 0,3->1 | 1->0,1
30,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,2,5.3929364,3 | 2 | 0,3->2 | 2->0,0
30,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.0449662,2 | 3 | 5,2->3 | 3->5,1
30,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,4.7107801,2 | 3,2->3,1
30,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.12128267,3 | 1 | 0,3->1 | 1->0,0
30,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,4.6635851,3 | 2 | 0,3->2 | 2->0,1
30,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.3131733,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
30,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.7994256,0 | 2 | 3,0->2 | 2->3,1
30,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,5.6542864,0 | 1,0->1,1
30,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,1,2.8013593,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,1
30,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,2,0.09557320000000002,0 | 1 | 3 | 4 | 5,0->1 | 1->3 | 3->4 | 4->5,1
30,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,3,2.7137509,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,0
30,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1,2.7662306,1 | 0,1->0,1
30,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,1,0.12128267,3 | 1 | 0,3->1 | 1->0,1
30,sample_backbone,7,1.2,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,2,4.6635851,3 | 2 | 0,3->2 | 2->0,0
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,5.8532553,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,1.062545,2 | 4,2->4,0
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,5.3631275,2 | 3 | 4,2->3 | 3->4,1
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,4.8908281,2 | 3,2->3,1
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.5069098,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,1,3.5548575,3 | 2,3->2,1
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,5.9009867,0 | 1,0->1,1
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,3,1,3.016056,0 | 1 | 3,0->1 | 1->3,1
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,3,2,1.0923185,0 | 2 | 3,0->2 | 2->3,0
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1,2.8725915,1 | 0,1->0,1
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,1,1.6114232,3 | 1 | 0,3->1 | 1->0,1
30,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,2,3.3989041,3 | 2 | 0,3->2 | 2->0,0
30,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.1234593,2 | 3 | 5,2->3 | 3->5,1
30,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,4.3683586,2 | 3,2->3,1
30,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,4.3407283,3 | 2 | 0,3->2 | 2->0,1
30,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,3.8808997,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
30,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.7717979,0 | 2 | 3,0->2 | 2->3,1
30,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,5.2124128,0 | 1,0->1,1
30,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,2,1,0,1,2.6128397,1 | 0,1->0,1
30,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,3,0,5,1,2.5209935,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,1
30,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,3,0,5,2,0.10519809999999996,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,0
30,sample_backbone,7,1.2,transformer,random_failure_fixed,0 -> 1 & 1 -> 0,3,0,5,3,2.500257,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,0
31,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,4.7282533,2 | 3 | 5,2->3 | 3->5,1
31,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,4.3438269,2 | 3,2->3,1
31,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,4.3383367,3 | 2 | 0,3->2 | 2->0,1
31,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,3.8248072,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
31,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,1,3.2434375,3 | 2,3->2,1
31,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,4.7282533,2 | 3 | 5,2->3 | 3->5,1
31,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,4.3438269,2 | 3,2->3,1
31,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,4.3383367,3 | 2 | 0,3->2 | 2->0,1
31,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,3.8248072,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
